ItemID,ItemName,Price,ItemTypeID
501,Republican Tomato Soup,10.46,5
502,Step Chili Con Carne,17.81,7
503,Fast Chicken Tikka Masala,30.79,3
504,Try Veggie Pizza,40.88,5
505,Serve Spaghetti Bolognese,19.16,6
506,Everyone Baked Salmon,20.96,1
507,Fine Pumpkin Soup,24.75,8
508,Enter Tuna Tartare,28.12,5
509,Far Stuffed Peppers,15.14,2
510,Spend Pumpkin Soup,17.47,3
511,Several Tomato Soup,40.58,5
512,Continue BBQ Ribs,46.9,1
513,Road Beef Steak,30.26,1
514,High Beef Steak,18.94,8
515,Him Spaghetti Bolognese,9.74,3
516,Drop French Toast,42.3,10
517,Not Spaghetti Bolognese,48.88,6
518,Condition Falafel Wrap,12.22,8
519,Must BBQ Ribs,35.78,6
520,Maintain Tuna Tartare,16.66,2
521,Score Ramen Noodles,48.69,6
522,Goal Grilled Chicken,11.51,7
523,Image Cobb Salad,44.33,8
524,Behind Tuna Tartare,47.4,7
525,Bit Baked Salmon,22.46,7
526,Entire French Toast,8.36,9
527,Central Pumpkin Soup,47.61,7
528,Large Spaghetti Bolognese,38.54,3
529,Source Falafel Wrap,31.6,5
530,In Lamb Chops,10.54,3
531,From Club Sandwich,26.01,5
532,Out Chili Con Carne,49.21,4
533,Themselves Crispy Duck,13.29,9
534,Personal Chili Con Carne,40.01,6
535,Himself BBQ Ribs,13.13,8
536,He Vegan Burrito,28.47,4
537,Sure Miso Soup,45.27,5
538,Just Veggie Pizza,44.09,3
539,Condition Baked Salmon,30.63,1
540,Different Tuna Tartare,6.44,8
541,Edge Baked Salmon,45.41,6
542,Today Gnocchi Pesto,45.69,6
543,Stay Veggie Pizza,41.26,10
544,Exist BBQ Ribs,10.31,3
545,Guy Pasta Alfredo,44.04,9
546,Interview Fish Tacos,9.98,5
547,Life Baked Salmon,28.59,10
548,Alone Fish Tacos,40.04,4
549,Rate Sushi Roll,15.05,5
550,Simply Lamb Chops,22.29,8
551,Fact Gnocchi Pesto,25.62,8
552,However Falafel Wrap,6.53,4
553,City Vegan Burrito,18.16,8
554,Deal Miso Soup,35.49,7
555,Possible Stuffed Peppers,7.84,3
556,Book Pad Thai,8.66,1
557,Future Tomato Soup,33.6,9
558,Do Club Sandwich,28.52,7
559,Hand Chicken Tikka Masala,45.83,8
560,Finally Stuffed Peppers,49.06,7
561,Box Lamb Chops,30.43,9
562,Major Chicken Tikka Masala,36.82,3
563,Who Pasta Alfredo,18.93,2
564,Care Chili Con Carne,30.72,6
565,Card Pumpkin Soup,7.21,1
566,Article Falafel Wrap,5.8,10
567,Point Chicken Tikka Masala,6.52,9
568,Allow Pasta Alfredo,20.95,4
569,Speak Ramen Noodles,15.25,8
570,New Pumpkin Soup,12.49,10
571,Knowledge Lamb Chops,46.6,2
572,Professor Falafel Wrap,14.32,10
573,Alone Lamb Chops,44.66,8
574,Join Chili Con Carne,7.04,5
575,Capital Club Sandwich,7.51,1
576,Morning Fish Tacos,23.69,4
577,Season Gnocchi Pesto,38.9,4
578,Night Cheeseburger,38.19,7
579,Maybe Vegan Burrito,40.84,8
580,You Gnocchi Pesto,31.04,2
581,Clear Spaghetti Bolognese,14.33,4
582,Carry BBQ Ribs,16.79,1
583,Where Grilled Chicken,32.63,3
584,Your Baked Salmon,32.24,8
585,Military BBQ Ribs,40.22,8
586,Choice Crispy Duck,33.83,5
587,Health Chicken Tikka Masala,19.7,7
588,Recent Cheeseburger,15.53,9
589,Money Sushi Roll,28.44,7
590,Hope Baked Salmon,48.3,9
591,Break BBQ Ribs,27.35,3
592,Lose Ramen Noodles,43.08,4
593,Three Veggie Pizza,22.66,8
594,Moment Tomato Soup,27.44,6
595,Whom Miso Soup,26.29,4
596,Not Ramen Noodles,15.8,9
597,Message Chili Con Carne,7.49,9
598,Character Pumpkin Soup,22.69,1
599,Road Baked Salmon,8.83,10
600,Man Crispy Duck,41.19,9
601,Tax Spaghetti Bolognese,40.59,2
602,Similar Baked Salmon,13.47,9
603,Free Pasta Alfredo,33.48,5
604,Professor Cheeseburger,6.78,3
605,Southern Pumpkin Soup,39.81,7
606,Type Falafel Wrap,24.64,7
607,Benefit Cheeseburger,25.56,3
608,Have Caesar Salad,10.66,9
609,Teacher Crispy Duck,41.59,1
610,Gun Club Sandwich,5.19,8
611,Whose Veggie Pizza,47.83,9
612,Study Cheeseburger,40.69,7
613,Interesting Beef Steak,47.84,8
614,Often Beef Steak,36.72,2
615,Too Cheeseburger,18.98,6
616,Page BBQ Ribs,17.67,1
617,Sure Ramen Noodles,18.85,8
618,Listen Falafel Wrap,13.0,4
619,Arm Veggie Pizza,19.01,6
620,Prevent Tomato Soup,44.24,3
621,Thank Sushi Roll,20.06,3
622,Heart BBQ Ribs,28.2,4
623,Marriage Pasta Alfredo,7.56,7
624,Game Shrimp Tempura,37.96,3
625,Worry Pumpkin Soup,40.64,7
626,Kid Tuna Tartare,26.77,4
627,Play Baked Salmon,45.21,6
628,Agreement Shrimp Tempura,25.05,7
629,Idea Gnocchi Pesto,28.62,1
630,Management Pumpkin Soup,24.59,1
631,Nature Fish Tacos,32.51,4
632,Move Grilled Chicken,10.02,1
633,Military Ramen Noodles,8.36,4
634,Listen Club Sandwich,25.36,5
635,Century Miso Soup,38.11,10
636,Either Beef Steak,39.98,2
637,Sort Baked Salmon,28.54,7
638,Then Grilled Chicken,33.75,10
639,Walk Fish Tacos,15.73,5
640,Industry Grilled Chicken,29.17,2
641,Religious Spaghetti Bolognese,44.71,6
642,Body Shrimp Tempura,47.84,5
643,Catch Spaghetti Bolognese,8.87,7
644,Staff Caesar Salad,23.67,9
645,Tax Pancake Stack,18.39,9
646,Eye Tomato Soup,21.75,5
647,Age Pumpkin Soup,33.28,10
648,Capital Chicken Tikka Masala,44.4,6
649,Could Baked Salmon,35.75,7
650,Require Chili Con Carne,36.11,5
651,Last Pumpkin Soup,30.32,8
652,Major French Toast,18.73,1
653,Phone Beef Steak,36.87,8
654,Plant Grilled Chicken,47.18,10
655,About Chili Con Carne,10.55,4
656,Order Tuna Tartare,13.97,2
657,Certain Cobb Salad,14.09,4
658,Nothing French Toast,14.14,6
659,Experience Crispy Duck,49.31,10
660,Set Vegan Burrito,33.46,10
661,Information Pumpkin Soup,41.52,2
662,Member Falafel Wrap,24.91,5
663,Draw Stuffed Peppers,17.48,4
664,Magazine Club Sandwich,5.56,9
665,Cultural Caesar Salad,13.93,10
666,Couple Lamb Chops,20.84,3
667,Scientist Veggie Pizza,26.19,9
668,Dream Pasta Alfredo,31.83,2
669,From Sushi Roll,39.98,10
670,This BBQ Ribs,45.83,5
671,System Pumpkin Soup,12.67,2
672,Occur Sushi Roll,11.03,7
673,Collection Pasta Alfredo,40.48,4
674,Important Lamb Chops,43.79,3
675,Carry Club Sandwich,35.77,10
676,Whose Cheeseburger,14.36,1
677,Doctor Fish Tacos,20.45,6
678,Build Cheeseburger,47.0,7
679,People Falafel Wrap,23.03,5
680,Him Cheeseburger,6.96,10
681,Before Fish Tacos,47.42,4
682,Write Shrimp Tempura,17.55,8
683,Discover Fish Tacos,12.36,3
684,Pressure Cheeseburger,8.0,6
685,Worry Lamb Chops,43.63,10
686,Center Baked Salmon,44.38,6
687,Majority Chicken Tikka Masala,43.28,7
688,Too Miso Soup,28.2,2
689,Finally Cheeseburger,44.27,4
690,Few French Toast,39.36,10
691,Myself Caesar Salad,28.73,1
692,Eight Baked Salmon,33.36,1
693,International Chicken Tikka Masala,19.13,6
694,First Ramen Noodles,39.83,10
695,Build Pad Thai,18.01,7
696,Dream Tomato Soup,21.91,5
697,Firm Sushi Roll,49.77,3
698,Although Pad Thai,41.2,3
699,Character French Toast,41.69,2
700,Generation Falafel Wrap,23.82,3
701,Marriage Club Sandwich,15.27,6
702,Guy Sushi Roll,25.31,5
703,Land Shrimp Tempura,5.0,7
704,Public Grilled Chicken,44.97,2
705,Best Fish Tacos,46.06,7
706,Different Stuffed Peppers,12.7,2
707,Effect Pumpkin Soup,31.62,9
708,Little Spaghetti Bolognese,31.27,2
709,Be Ramen Noodles,48.04,6
710,Together BBQ Ribs,34.66,4
711,Kitchen Chicken Tikka Masala,19.41,2
712,Window Spaghetti Bolognese,9.81,3
713,Could Crispy Duck,40.98,9
714,These Spaghetti Bolognese,36.0,4
715,Red Miso Soup,25.88,10
716,Important Tuna Tartare,5.63,3
717,Miss Vegan Burrito,34.69,8
718,Feel Fish Tacos,31.41,3
719,Media Veggie Pizza,37.22,10
720,Within French Toast,47.62,2
721,Small Lamb Chops,26.28,8
722,Tax Ramen Noodles,42.88,2
723,Quite Miso Soup,21.43,5
724,Fire Club Sandwich,9.45,1
725,Enter Beef Steak,49.93,9
726,Data Crispy Duck,36.34,2
727,Table Tuna Tartare,30.65,1
728,Production Cobb Salad,23.64,2
729,Direction Chicken Tikka Masala,18.41,10
730,Prepare Fish Tacos,29.56,5
731,Government Falafel Wrap,28.96,4
732,Season Pad Thai,14.44,10
733,Require Spaghetti Bolognese,8.7,2
734,Turn Tuna Tartare,16.99,9
735,Open Lamb Chops,36.91,9
736,Animal Vegan Burrito,30.86,6
737,Meet Club Sandwich,23.08,2
738,Peace Cheeseburger,49.1,7
739,Through French Toast,26.21,3
740,Although Pasta Alfredo,12.58,3
741,Left Tuna Tartare,34.45,4
742,Training Crispy Duck,33.04,10
743,Language Cobb Salad,21.21,7
744,Specific Pad Thai,25.01,9
745,Hear Falafel Wrap,17.18,10
746,Test Spaghetti Bolognese,48.75,3
747,Sea Pasta Alfredo,29.42,6
748,Western Shrimp Tempura,41.06,5
749,Only Chili Con Carne,31.8,8
750,Hard Stuffed Peppers,26.57,1
751,Dream French Toast,26.73,3
752,Other Shrimp Tempura,15.47,10
753,Care BBQ Ribs,26.92,2
754,Play Veggie Pizza,36.86,5
755,Rule Lamb Chops,33.55,10
756,Claim Shrimp Tempura,28.23,9
757,Cup Vegan Burrito,6.97,5
758,Project Spaghetti Bolognese,5.28,6
759,A Pancake Stack,20.41,8
760,Culture Cobb Salad,21.8,1
761,Area Chicken Tikka Masala,20.91,7
762,Will Miso Soup,34.19,10
763,Back Stuffed Peppers,45.24,7
764,Sell Shrimp Tempura,40.48,1
765,Report Chili Con Carne,11.92,5
766,Official Crispy Duck,10.66,3
767,Other Miso Soup,28.07,3
768,High Pad Thai,40.67,3
769,Sometimes Beef Steak,35.02,9
770,President Cobb Salad,7.11,2
771,Stand Chili Con Carne,38.92,7
772,Person Spaghetti Bolognese,22.67,10
773,Industry Crispy Duck,44.69,10
774,Some Vegan Burrito,24.85,9
775,Well Beef Steak,22.41,3
776,Example Pancake Stack,21.27,1
777,Reflect BBQ Ribs,30.84,9
778,Me Falafel Wrap,16.52,2
779,Do Cheeseburger,11.36,7
780,Reveal Veggie Pizza,6.83,3
781,Another Caesar Salad,34.85,3
782,Medical Caesar Salad,21.27,3
783,Pm Pasta Alfredo,48.37,2
784,Sport Fish Tacos,48.68,4
785,Half Vegan Burrito,40.63,1
786,Throw Beef Steak,37.43,9
787,Beyond Lamb Chops,17.3,3
788,Management Veggie Pizza,22.04,2
789,Young Ramen Noodles,44.08,9
790,Avoid Baked Salmon,48.74,7
791,Employee Chili Con Carne,24.28,7
792,Agent Pasta Alfredo,44.84,8
793,Century Baked Salmon,30.81,2
794,Boy Ramen Noodles,30.66,10
795,Trade Cobb Salad,37.8,7
796,Appear Tuna Tartare,46.66,6
797,Life Ramen Noodles,31.83,5
798,Couple Crispy Duck,45.72,10
799,Sound Baked Salmon,5.58,2
800,Although Crispy Duck,25.24,5
801,Within Lamb Chops,31.12,8
802,Action Caesar Salad,33.49,2
803,Especially Cobb Salad,5.34,9
804,Technology Crispy Duck,32.16,3
805,Red Sushi Roll,47.88,8
806,Left Falafel Wrap,31.43,5
807,Key Lamb Chops,33.41,2
808,Out Vegan Burrito,24.38,5
809,Camera Lamb Chops,15.75,4
810,None Vegan Burrito,23.55,3
811,Pay Miso Soup,8.71,10
812,Magazine Fish Tacos,47.44,5
813,Happen Shrimp Tempura,39.85,2
814,Meeting Cobb Salad,44.17,3
815,Easy Sushi Roll,20.05,2
816,Guess Chili Con Carne,10.7,3
817,Long Spaghetti Bolognese,47.07,1
818,Edge Cobb Salad,30.97,7
819,Hotel Beef Steak,36.39,6
820,Popular Cobb Salad,41.67,3
821,Real Fish Tacos,18.02,4
822,Stage Ramen Noodles,12.62,1
823,Indeed Pancake Stack,17.57,8
824,Way Shrimp Tempura,27.51,2
825,Allow Pad Thai,19.18,1
826,Nearly Beef Steak,20.13,3
827,Almost Cheeseburger,24.93,2
828,Green Stuffed Peppers,45.68,3
829,Will Veggie Pizza,47.07,7
830,Each Pad Thai,37.84,5
831,Affect Stuffed Peppers,20.75,7
832,Data Pancake Stack,32.46,9
833,Land Caesar Salad,7.51,10
834,Adult French Toast,32.71,10
835,Great Caesar Salad,34.77,1
836,Possible Shrimp Tempura,38.37,6
837,Name Grilled Chicken,8.99,7
838,Thousand Pad Thai,37.89,3
839,Song Pad Thai,36.12,5
840,Partner Baked Salmon,26.11,7
841,Believe Lamb Chops,42.37,6
842,Dinner Tuna Tartare,31.39,7
843,South Ramen Noodles,22.77,4
844,Knowledge Crispy Duck,19.89,5
845,Sound Fish Tacos,45.4,6
846,Page Beef Steak,9.41,5
847,Reason Beef Steak,36.37,7
848,West Chicken Tikka Masala,18.05,7
849,Number Tuna Tartare,5.74,4
850,Current Chili Con Carne,39.79,7
851,Military Baked Salmon,49.69,7
852,Police Tomato Soup,28.33,4
853,Sort Grilled Chicken,30.0,5
854,Do Falafel Wrap,30.97,10
855,Church Crispy Duck,41.06,3
856,Born Fish Tacos,5.66,6
857,Church Chicken Tikka Masala,46.32,1
858,Challenge Veggie Pizza,14.08,3
859,Artist Falafel Wrap,43.02,5
860,Fire French Toast,20.11,9
861,Local Ramen Noodles,47.77,5
862,Employee French Toast,43.46,8
863,Market Baked Salmon,42.85,8
864,Development Shrimp Tempura,45.25,6
865,Identify Beef Steak,18.48,1
866,Laugh Sushi Roll,28.74,6
867,Market Caesar Salad,9.89,8
868,Close Miso Soup,16.67,3
869,Few Crispy Duck,35.84,6
870,Message Sushi Roll,36.68,7
871,Environmental Fish Tacos,29.56,7
872,Soon Vegan Burrito,11.14,8
873,Require Fish Tacos,18.01,8
874,Ready Ramen Noodles,47.86,7
875,Agree Cobb Salad,28.65,1
876,Lawyer Pancake Stack,16.16,4
877,Situation Chicken Tikka Masala,8.26,9
878,Water Miso Soup,10.32,2
879,Chair Grilled Chicken,15.8,7
880,Discussion Tomato Soup,7.73,9
881,Consider Caesar Salad,35.64,4
882,Question Sushi Roll,39.11,9
883,Candidate Shrimp Tempura,46.18,10
884,Black Shrimp Tempura,31.81,2
885,Avoid Pancake Stack,45.07,2
886,Left Chili Con Carne,5.09,7
887,You Chicken Tikka Masala,24.48,3
888,Thank Falafel Wrap,45.54,6
889,Worry Tuna Tartare,24.65,1
890,Red Cobb Salad,7.55,4
891,Most Tuna Tartare,9.32,9
892,He Tuna Tartare,22.64,7
893,Our Fish Tacos,17.84,2
894,Out Caesar Salad,43.73,8
895,Republican Caesar Salad,47.3,8
896,Agree Spaghetti Bolognese,49.73,6
897,Now Club Sandwich,5.47,6
898,Toward French Toast,34.33,8
899,Or Chili Con Carne,6.91,7
900,Marriage Falafel Wrap,23.78,10
901,Raise Tuna Tartare,17.92,9
902,Floor Cobb Salad,29.85,7
903,Production French Toast,27.42,5
904,Deal Pancake Stack,31.3,9
905,Across Vegan Burrito,5.62,3
906,Understand Tuna Tartare,30.94,3
907,Various Tomato Soup,19.54,8
908,Financial Vegan Burrito,23.38,1
909,City Pumpkin Soup,41.81,4
910,Natural Vegan Burrito,41.14,1
911,Develop Stuffed Peppers,10.57,2
912,Again Beef Steak,30.73,10
913,While Vegan Burrito,13.09,2
914,Explain Pumpkin Soup,38.3,7
915,Whatever Pumpkin Soup,36.35,9
916,Coach Chicken Tikka Masala,13.9,8
917,Language Pumpkin Soup,34.1,9
918,Some Chicken Tikka Masala,30.34,4
919,Paper Crispy Duck,5.94,1
920,Film Vegan Burrito,21.61,1
921,Answer Veggie Pizza,27.07,8
922,Talk Stuffed Peppers,26.92,8
923,Process BBQ Ribs,27.18,7
924,Eight Tuna Tartare,46.8,5
925,Better Veggie Pizza,43.29,7
926,For Caesar Salad,12.28,1
927,Hot Tuna Tartare,43.61,2
928,Model Shrimp Tempura,23.34,4
929,Two Pumpkin Soup,19.44,5
930,Worker BBQ Ribs,49.09,8
931,Mind Caesar Salad,15.98,4
932,Whether Pad Thai,45.52,6
933,Down Shrimp Tempura,48.37,3
934,Pull Stuffed Peppers,32.42,8
935,Hour Fish Tacos,10.39,6
936,Carry Lamb Chops,6.72,1
937,Statement BBQ Ribs,36.35,3
938,Treatment Ramen Noodles,32.2,3
939,Rock Chicken Tikka Masala,43.77,2
940,Four Gnocchi Pesto,17.41,8
941,Glass Baked Salmon,32.77,9
942,Care Spaghetti Bolognese,21.8,1
943,Among Pad Thai,25.25,9
944,Ahead Gnocchi Pesto,47.07,7
945,Type Veggie Pizza,46.56,8
946,List Tomato Soup,39.72,5
947,Win Pad Thai,39.83,1
948,Boy Tuna Tartare,35.46,5
949,The French Toast,11.56,1
950,Young Gnocchi Pesto,16.01,4
951,Doctor BBQ Ribs,47.98,8
952,Current Lamb Chops,14.27,6
953,Spring Club Sandwich,22.95,3
954,Upon Vegan Burrito,31.49,6
955,Attorney Pancake Stack,13.28,7
956,Their Vegan Burrito,28.84,6
957,Section Chicken Tikka Masala,48.03,7
958,Inside Pad Thai,37.71,7
959,Stay French Toast,20.87,9
960,Nature Pumpkin Soup,41.07,6
961,Deal Club Sandwich,26.0,2
962,Inside Beef Steak,21.04,4
963,Government Shrimp Tempura,34.91,4
964,Walk BBQ Ribs,38.63,9
965,Citizen Beef Steak,27.05,8
966,Social BBQ Ribs,23.63,8
967,Discussion Cobb Salad,41.4,5
968,Hot Veggie Pizza,15.66,9
969,Enter Veggie Pizza,25.15,9
970,White Caesar Salad,8.34,3
971,Bring French Toast,28.2,10
972,Deep Cobb Salad,11.06,2
973,Might Falafel Wrap,44.07,6
974,Better Lamb Chops,21.64,3
975,Choose Falafel Wrap,17.9,7
976,Over Pasta Alfredo,23.62,10
977,Black Cobb Salad,40.6,5
978,Score Grilled Chicken,18.44,5
979,Local BBQ Ribs,28.97,7
980,Nation Beef Steak,47.44,7
981,Doctor Crispy Duck,17.21,9
982,Half Pumpkin Soup,15.07,7
983,Because Tomato Soup,36.63,4
984,Although Grilled Chicken,33.1,2
985,On Baked Salmon,22.87,9
986,Reason Baked Salmon,17.84,1
987,Health Tuna Tartare,49.14,4
988,Administration Pancake Stack,10.39,5
989,Kid Crispy Duck,28.89,10
990,Business Lamb Chops,40.21,1
991,Responsibility Beef Steak,5.44,10
992,Week Ramen Noodles,9.67,4
993,Large Cobb Salad,16.01,1
994,Design Veggie Pizza,14.15,2
995,Lead Stuffed Peppers,34.77,10
996,Close Chili Con Carne,21.6,10
997,Together Sushi Roll,39.95,4
998,Manager Veggie Pizza,6.45,2
999,American BBQ Ribs,44.3,5
1000,Area BBQ Ribs,46.53,5
